smiles
C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]3(CF)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1
C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)cn1
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1
C#C[C@H](CC)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1
C#C[C@H]1CCc2cccc(c2)C[C@@](C)(N)COCc2cc(cc(N(CCC)S(C)(=O)=O)c2)C(=O)N1
C#C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H]2C[C@@H]21
C#C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)O[C@@H]2COC[C@@H]21
C#Cc1cc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)ccc1F
C#Cc1cc(F)cc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1
C#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)nc1
C#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)nc1
C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1
C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1
C#Cc1ccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1
C#Cc1ccc(F)c(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1
C#Cc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2
C#Cc1ccc2c(c1)[C@]1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2
C#Cc1cccc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)C2(CCN(C(C)=O)CC2)O3)c1
C#Cc1cccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1
C#Cc1cccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1F
C#Cc1cccc(NC2CC(Nc3cccc(-c4cn([C@H](CNCc5cccc(Br)c5)Cc5ccccc5)nn4)c3)C(O)CC2O)c1
C#Cc1cccc(NC2CC(O)C(Nc3cccc(-c4cn([C@H](CNCc5cccc(Br)c5)Cc5ccccc5)nn4)c3)CC2O)c1
C#Cc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1
C#Cc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)cn1
C#Cc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC)C[C@H]43)c2)cn1
C#Cc1cnc(Nc2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)c2ncc(Cl)cc12
C#Cc1csc(C2(NC[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1
C(=N/C1CCN(Cc2ccccc2)CC1)\c1ccccc1
C(=N\C1CCN(Cc2ccccc2)C1)\c1ccccc1
C/C(=C\C1=CCN(C(=O)CCc2ccccc2)C(=O)C1)N1C(=O)c2ccccc2C1=O
C/C(=C\CC/C(C)=C/CCC1(C)C=Cc2cc(C(=O)O)ccc2O1)CC/C=C(\C)C(=O)O
C/C(=C\CC/C(C)=C/Cc1cc(C(=O)O)ccc1O)CC/C=C(\C)CC/C=C(\C)C(=O)O
C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CC/C=C(\C)CC[C@H](O)C(C)(C)O
C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CCCC1=C/C(=C\C(C)(C)O)OC1=O
C/C=C/COc1ccc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)nc1
C/C=C1/C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1
C=C(C)C(CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O
C=C(C)COc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1
C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O
C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1OC)CC2=O
C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccccc1O)CC2=O
C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O
C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1OC)CC2=O
C=C(C)[C@H](CCC(C)(C)O)Cc1c(O)cc(O)c2c1O[C@H](c1ccccc1O)CC2=O
C=C(C)[C@H](CCC(C)(C)O)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O
C=C(C)c1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)C(C)(C)C(N)=N2)c1
C=C(C)c1cccc(C2(NC[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1
C=C(CC/C=C(\C)CC/C=C(\C)C(=O)O)C(O)CC/C(C)=C/Cc1cc(C(=O)O)ccc1O
C=C(c1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2)C(F)(F)F
C=C(c1cccc(C2(NC[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CC2)c1)C(F)(F)F
C=C(c1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1
C=C1CC(CNc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)C1
C=C1CCC(NC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CN1
C=C1C[C@@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O1
C=C1C[C@@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)S1
C=C1C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)O1
C=C1C[C@@](C)(c2cc(NC(=O)c3cnc(C)cn3)ccc2F)N=C(N)S1
C=C1C[C@@](C)(c2cc(NC(=O)c3cnc(OC)cn3)ccc2F)N=C(N)S1
C=C1C[C@@](C)(c2cc(NC(=O)c3cnc(OC)cn3)cnc2C)N=C(N)S1
C=C1C[C@@](C)(c2cc(NC(=O)c3cnc(OC)cn3)cnc2Cl)N=C(N)S1
C=C1C[C@@](C)(c2cc(NC(=O)c3ncc(C#N)cc3F)cnc2Cl)N=C(N)S1
C=C1C[C@@](C)(c2cncc(NC(=O)c3cnc(OC)cn3)c2)N=C(N)S1
C=C1C[C@H]2[C@]3(C)CCC(=O)C(C)(C)[C@@H]3C(=O)[C@@H](O)[C@]2(C)[C@@H](C(=O)OC)[C@]1(C)C(=O)[C@](C)(O)C(=O)OC
C=C1C[C@H]2[C@]3(C)CCC(=O)C(C)(C)[C@@H]3C(=O)[C@@H](O)[C@]2(C)[C@H]2C(=O)O[C@@H](C)C(=O)[C@]12C
C=C1C[C@H]2[C@]3(C)CCC(=O)C(C)(C)[C@@H]3C(=O)[C@@H](O)[C@]2(C)[C@H]2C(=O)O[C@](C)(C(=O)OC)C(=O)[C@]12C
C=C1[C@@]23C(=O)O[C@H](C)[C@@]2(O)C(=O)O[C@]1(C)[C@@H](O)C1=C2CO[C@H]4CC(=O)OC(C)(C)[C@@]24CC[C@@]13C
C=CC(=O)CC(=O)CC(c1ccc(O)cc1)c1ccc2cc[nH]c2c1
C=CCCCC(=O)N[C@@H](Cc1cccc(CC=C)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
C=CCCCCC(=O)N[C@@H](Cc1cccc(CC=C)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ccc(CC)cc21
C=CCN(CC=C)C(=O)c1cc(OCC(=O)NCCCCCN)cc(C(=O)N[C@H](C)c2ccccc2)c1
C=CCN1C2(COS1(=O)=O)c1cc(Br)ccc1CC21CCC(OC)CC1
C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(C(=O)N(CCC)CCC)c1
C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1
C=CCOC[C@@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)OC
C=CCOc1ccc(-c2ccc(-c3ccccc3)n2CC(=O)NC(=N)N)cc1
C=CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1
C=CC[C@H](NC(C)=O)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
C=CC[C@H](NC(C)=O)[C@H](O)CN[C@H]1C[C@]2(C[C@H](O)C2)Oc2ncc(CC(C)(C)C)cc21
C=CCc1cccc(C[C@H](NC(=O)c2cc(N3CCCC3)c(=O)n(CC=C)c2)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ccc(CC)cc32)c1
C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2sc3c(c2c1=O)CCCC3
C=CN(C=C)C(=O)c1cc(OCC(=O)NCCCCCN)cc(C(=O)N[C@H](C)c2ccccc2)c1
C=Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)C(C)(C)C(N)=N2)c1
CC#C/C(F)=C/c1ccc(F)c([C@@]2(C)N=C(N)S[C@@]3(C(=O)N(C)C)C[C@H]32)c1
CC#CC(=O)Nc1ccc(F)c(C2(C)Cc3c(F)cncc3C(N)=N2)c1
CC#CCOc1ccc(C#Cc2ccc(F)c([C@@]3(CF)N=C(N)S[C@@]4(CF)C[C@H]43)c2)nc1
CC#CCOc1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1
CC#CCOc1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1
CC#CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1
CC#CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1
CC#CCOc1ccc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)nc1
CC#CCOc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1
CC#CCOc1cnc(/C(F)=C/c2cc(F)c(F)c([C@]3(C)CS(=O)(=O)N(C)C(N)=N3)c2)cn1
CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)N(C)S(=O)(=O)C3(C)C)c2)cn1
CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)OC[C@@H]3OCC(F)(F)F)c2)cn1
CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C#N)C[C@H]43)c2)cn1
CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(C)=O)C[C@H]43)c2)cn1
CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(N)=O)C[C@H]43)c2)cn1
CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1
CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(S(C)(=O)=O)C[C@H]43)c2)cn1
CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)[C@@]4(CF)CC[C@@H]3S4(=O)=O)c2)cn1
CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1
CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(CF)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1
